source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,19,run,512,1,6,19,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,20,run,512,1,6,20,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,21,run,512,1,6,21,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,22,run,512,1,6,22,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,24,run,1024,2,10,24,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,25,run,512,1,6,25,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,26,run,512,1,6,26,0
00140-14-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,27,run,512,1,6,27,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,1,run,512,1,6,1,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,2,run,1024,2,10,2,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,3,run,512,1,6,3,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,4,run,512,1,6,4,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,5,run,512,1,6,5,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,8,run,1024,2,10,8,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,9,run,512,1,6,9,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,14,run,512,1,6,14,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,15,run,512,1,6,15,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,19,run,512,1,6,19,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,20,run,512,1,6,20,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,21,run,512,1,6,21,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,22,run,512,1,6,22,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,24,run,1024,2,10,24,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,25,run,512,1,6,25,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,26,run,512,1,6,26,0
00176-15-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,27,run,512,1,6,27,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,1,run,512,1,6,1,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,2,run,1024,2,10,2,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,3,run,512,1,6,3,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,4,run,512,1,6,4,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,5,run,512,1,6,5,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,8,run,1024,2,10,8,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,9,run,512,1,6,9,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,14,run,512,1,6,14,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,15,run,512,1,6,15,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,19,run,512,1,6,19,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,20,run,512,1,6,20,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,21,run,512,1,6,21,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,22,run,512,1,6,22,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,24,run,1024,2,10,24,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,25,run,512,1,6,25,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,26,run,512,1,6,26,0
00195-16-29ac8ad0-0600-4c58-a2c1-85dd3b1699d1-00001-deletes.puffin,0,27,run,512,1,6,27,0
