source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,21,run,240,30,122,21,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,22,run,392,49,198,22,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,23,run,272,34,138,23,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,24,run,288,36,146,24,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,25,run,392,48,194,25,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,26,run,416,51,206,26,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,27,run,240,29,118,27,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,28,run,320,40,162,28,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,29,run,344,43,174,29,0
00118-13-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,30,run,192,24,98,30,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,0,run,296,37,150,0,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,1,run,232,29,118,1,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,2,run,264,33,134,2,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,3,run,376,47,190,3,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,4,run,320,40,162,4,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,5,run,328,41,166,5,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,6,run,384,47,190,6,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,7,run,288,36,146,7,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,8,run,376,47,190,8,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,9,run,384,48,194,9,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,10,run,224,28,114,10,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,11,run,432,53,214,11,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,12,run,384,48,194,12,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,13,run,304,38,154,13,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,14,run,352,44,178,14,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,15,run,384,48,194,15,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,16,run,336,42,170,16,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,17,run,304,37,150,17,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,18,run,320,40,162,18,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,19,run,312,39,158,19,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,20,run,352,43,174,20,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,21,run,240,30,122,21,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,22,run,392,49,198,22,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,23,run,272,34,138,23,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,24,run,288,36,146,24,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,25,run,392,48,194,25,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,26,run,416,51,206,26,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,27,run,240,29,118,27,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,28,run,320,40,162,28,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,29,run,344,43,174,29,0
00183-14-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,30,run,192,24,98,30,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,0,run,296,37,150,0,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,1,run,232,29,118,1,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,2,run,264,33,134,2,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,3,run,376,47,190,3,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,4,run,320,40,162,4,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,5,run,328,41,166,5,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,6,run,384,47,190,6,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,7,run,288,36,146,7,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,8,run,376,47,190,8,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,9,run,384,48,194,9,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,10,run,224,28,114,10,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,11,run,432,53,214,11,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,12,run,384,48,194,12,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,13,run,304,38,154,13,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,14,run,352,44,178,14,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,15,run,384,48,194,15,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,16,run,336,42,170,16,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,17,run,304,37,150,17,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,18,run,320,40,162,18,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,19,run,312,39,158,19,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,20,run,352,43,174,20,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,21,run,240,30,122,21,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,22,run,392,49,198,22,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,23,run,272,34,138,23,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,24,run,288,36,146,24,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,25,run,392,48,194,25,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,26,run,416,51,206,26,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,27,run,240,29,118,27,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,28,run,320,40,162,28,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,29,run,344,43,174,29,0
00193-15-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,30,run,192,24,98,30,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,0,run,296,37,150,0,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,1,run,232,29,118,1,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,2,run,264,33,134,2,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,3,run,376,47,190,3,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,4,run,320,40,162,4,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,5,run,328,41,166,5,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,6,run,384,47,190,6,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,7,run,288,36,146,7,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,8,run,376,47,190,8,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,9,run,384,48,194,9,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,10,run,224,28,114,10,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,11,run,432,53,214,11,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,12,run,384,48,194,12,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,13,run,304,38,154,13,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,14,run,352,44,178,14,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,15,run,384,48,194,15,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,16,run,336,42,170,16,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,17,run,304,37,150,17,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,18,run,320,40,162,18,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,19,run,312,39,158,19,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,20,run,352,43,174,20,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,21,run,240,30,122,21,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,22,run,392,49,198,22,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,23,run,272,34,138,23,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,24,run,288,36,146,24,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,25,run,392,48,194,25,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,26,run,416,51,206,26,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,27,run,240,29,118,27,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,28,run,320,40,162,28,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,29,run,344,43,174,29,0
00195-16-c6d852f0-2934-4a3e-918e-28df165b06a3-00001-deletes.puffin,0,30,run,192,24,98,30,0
