source,blob,key,container,cardinality,runs,bytes,chunk,hi_key
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,9,run,20480,4,18,9,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,10,run,4096,1,6,10,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,13,run,12288,2,10,13,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,14,run,8192,1,6,14,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,15,run,4096,1,6,15,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,16,run,4096,1,6,16,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,17,run,12288,3,14,17,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,18,run,8192,2,10,18,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,19,run,16384,3,14,19,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,20,run,16384,3,14,20,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,21,run,24576,6,26,21,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,22,run,4096,1,6,22,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,23,run,4096,1,6,23,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,24,run,8192,2,10,24,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,25,run,8192,2,10,25,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,26,run,12288,2,10,26,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,27,run,4096,1,6,27,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,28,run,4096,1,6,28,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,29,run,4096,1,6,29,0
00179-15-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,30,run,8192,2,10,30,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,0,run,4096,1,6,0,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,1,run,4096,1,6,1,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,2,run,8192,1,6,2,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,3,run,12288,2,10,3,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,4,run,8192,1,6,4,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,6,run,12288,3,14,6,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,7,run,12288,3,14,7,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,8,run,4096,1,6,8,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,9,run,20480,4,18,9,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,10,run,4096,1,6,10,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,13,run,12288,2,10,13,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,14,run,8192,1,6,14,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,15,run,4096,1,6,15,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,16,run,4096,1,6,16,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,17,run,12288,3,14,17,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,18,run,8192,2,10,18,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,19,run,16384,3,14,19,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,20,run,16384,3,14,20,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,21,run,24576,6,26,21,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,22,run,4096,1,6,22,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,23,run,4096,1,6,23,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,24,run,8192,2,10,24,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,25,run,8192,2,10,25,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,26,run,12288,2,10,26,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,27,run,4096,1,6,27,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,28,run,4096,1,6,28,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,29,run,4096,1,6,29,0
00187-16-092da10f-1ebd-4370-a3f8-79246fbe8110-00001-deletes.puffin,0,30,run,8192,2,10,30,0
